number;department;section;name;full_name;char;type;doc_diff;status;date_pub;papers
;31;;20380-461.02-066СБ;Система топливная. Воздушная труба цистерны отстоя топлива. Сборочный чертеж;а5;Сборочный чертеж;;;10.08.2021;
;31;;20380.31.26842;Извещение об изменении;;Извещение об изменении;20380-461.26-076СБ;;20.10.2021;А4 - 3
;31;;20380-461.26-076СБ;Система топливная.Трубопровод зачистки топливных цистерн в НМО.;а5;Сборочный чертеж;;;20.10.2021;
;31;;20380.31.26845;Извещение об изменении;;Извещение об изменении;20380-461.23-069,20380-461.23-069СБ;;10.08.2021;А4 - 4
;31;;20380-461.23-069;Система топливная.Воздушные трубы и установка клапанов на измерительных трубах цистерн грязных нефтепродуктов №1 и №2.;а8;Спецификация;;;10.08.2021;
;31;;20380-461.23-069СБ;Система топливная. Воздушные трубы и установка клапанов на измерительных трубах цистерн грязных нефтепродуктов №1и №2. Сборочный чертеж;а7;Сборочный чертеж;;;10.08.2021;
;31;;20380.31.27009;Извещение об изменении;;Извещение об изменении;20380-471.02-003,20380-471.02-003СБ;;14.10.2021;А4 - 5
;31;;20380-471.02-003;Система масляная. Трубопровод приема, хранения, перекачки и выдачи масла в ДГО;а6;Спецификация;;;14.10.2021;
;31;;20380-471.02-003СБ;Система масляная. Трубопровод приема, хранения, перекачки и выдачи масла в ДГО. Сборочный чертеж;а6;Сборочный чертеж;;;14.10.2021;
;31;;20380.31.27025;Извещение об изменении;;Извещение об изменении;20380-471.02-102,20380-471.02-102СБ;;15.10.2021;А4 - 9
;31;;20380-471.02-102;Система топливная. Трубопровод подачи топлива к ДГ в ДГО.;а3;Спецификация;;;15.10.2021;
;31;;20380-471.02-102СБ;Система топливная. Трубопровод подачи топлива к ДГ в ДГО. Сборочный чертеж;а2;Сборочный чертеж;;;15.10.2021;
;31;;20380.31.27081;Извещение об изменении;;Извещение об изменении;20380-461.03-058,20380-461.03-058СБ;;21.10.2021;А3 - 3, А4 - 1
;31;;20380-461.03-058;Система топливная. Трубопроводы подачи топлива к ДГ в КМО.;а6;Спецификация;;;21.10.2021;
;31;;20380-461.03-058СБ;Система топливная. Трубопроводы подачи топлива к ДГ в КМО. Сборочный чертеж;а5;Сборочный чертеж;;;21.10.2021;
;31;;20380.31.27090;Извещение об изменении;;Извещение об изменении;20380-461.26-209,20380-461.26-209СБ;;21.10.2021;А4 - 4
;31;;20380-461.26-209;Система топливная.Трубопровод приема и перекачки топлива в НМО.;а4;Спецификация;;;21.10.2021;
;31;;20380-461.26-209СБ;Система топливная. Трубопровод приема и перекачки топлива в НМО Сборочный чертеж;а3;Сборочный чертеж;;;21.10.2021;
;31;;20380.31.27111;Извещение об изменении;;Извещение об изменении;20380-478.02-002СБ;;15.10.2021;А4 - 2
;31;;20380-478.02-002СБ;Система вентиляции в ДГО;а5;Сборочный чертеж;;;15.10.2021;
;31;;20380.31.27125;Извещение об изменении;;Извещение об изменении;20380-478.03-004,20380-478.03-004СБ;;14.10.2021;А4 - 2
;31;;20380-478.03-004;Система вентиляции в КМО;а6;Спецификация;;;14.10.2021;
;31;;20380-478.03-004СБ;Система вентиляции в КМО;а5;Сборочный чертеж;;;14.10.2021;
;31;;20380.31.27132;Извещение об изменении;;Извещение об изменении;20380.360084.004-01ИВ,20380.360084.004-01ИВ1;;22.10.2021;А4 - 1
;31;;20380.360084.004-01ИВ;Электронасос перекачки технической воды НЦКГ-4/25 №1. Инструкция вахтенная;а1;Инструкция вахтенная;;;22.10.2021;
;31;;20380.360084.004-01ИВ1;Электронасос перекачки технической воды НЦКГ-4/25 №2. Инструкция вахтенная;а1;Инструкция вахтенная;;;22.10.2021;
;31;;20380.31.27142;Извещение об изменении;;Извещение об изменении;20380-425.00-502ФВ,20380-816-055,20380-816-055СБ,20380-816-056,20380-816-056СБ,20380-816-058,20380-816-061,20380-816-062;;21.10.2021;А4 - 1
;31;;20380-425.00-502ФВ;Валопроводы Формуляр;2;Формуляр валопровода;;;21.10.2021;
;31;;20380-816-055;Приспособление для проверки центровки редуктора с валопроводом;1;Спецификация;;;21.10.2021;
;31;;20380-816-055СБ;Приспособление для проверки центровки редуктора с валопроводом Сборочный чертеж;1;Сборочный чертеж;;;21.10.2021;
;31;;20380-816-056;;1;;;;21.10.2021;
;31;;20380-816-056СБ;;1;;;;21.10.2021;
;31;;20380-816-058;;1;;;;21.10.2021;
;31;;20380-816-061;Полка;1;Чертеж детали;;;21.10.2021;
;31;;20380-816-062;Ребро;1;Чертеж детали;;;21.10.2021;
;33;;20380.33.25379;Извещение об изменении;;Извещение об изменении;20380-532.00-081,20380-532.00-081СБ;;13.08.2021;А4 - 3
;33;;20380-532.00-081;Система шпигатов открытых палуб;а3;Спецификация;;;13.08.2021;
;33;;20380-532.00-081СБ;Система шпигатов открытых палуб. Сборочный чертеж;а4;Сборочный чертеж;;;13.08.2021;
;33;;20380.33.26009;Извещение об изменении;;Извещение об изменении;20380-532.25-505;;09.04.2021;А4 - 2
;33;;20380-532.25-505;Система сточных вод.Cточные трубопроводы выше верхней палубы.;а1;Спецификация;;;09.04.2021;
;33;;20380.33.26010;Извещение об изменении;;Извещение об изменении;20380-532.34-515;;08.04.2021;А4 - 1
;33;;20380-532.34-515;Система сточных вод. Cточные трубопроводы ниже верхней палубы в р-не 83-110 шп. вне помещения УОС N 2.;а1;Спецификация;;;08.04.2021;
;33;;20380.33.26011;Извещение об изменении;;Извещение об изменении;20380-532.12-504;;08.04.2021;А4 - 1
;33;;20380-532.12-504;Система сточных вод. Cточные трубопроводы ниже верхней палубы в р-не 22-50 шп.;а1;Спецификация;;;08.04.2021;
;33;;20380.33.26012;Извещение об изменении;;Извещение об изменении;20380-532.23-503;;08.04.2021;А4 - 1
;33;;20380-532.23-503;Система сточных вод. Cточные трубопроводы ниже верхней палубы в р-не 50-83 шп. вне помещения УОС №2.;а1;Спецификация;;;08.04.2021;
;33;;20380.33.26056;Извещение об изменении;;Извещение об изменении;20380-551.00-113,20380-551.00-113СБ;;24.03.2021;А4 - 6
;33;;20380-551.00-113;Система сжатого воздуха общесудовая. Трубопровод в надстройке I-III яруса в р-не 40-94 шп.;а1;Спецификация;;;24.03.2021;
;33;;20380-551.00-113СБ;Система сжатого воздуха общесудовая. Трубопровод в надстройке I-III яруса в р-не 40-94 шп. Сборочный чертеж;а2;Сборочный чертеж;;;24.03.2021;
;33;;20380.33.26057;Извещение об изменении;;Извещение об изменении;20380-551.05-115,20380-551.05-115СБ;;29.03.2021;А4 - 5
